developerResponse,date,review,score,userName,IOS,Name
"{'reviewId': 'a70a0bb6-4c03-4e99-9b40-17557694031c', 'userName': 'Dimtsalem Shimelis', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocLO-sPLa3cKmKYTJ5JTXcH_yqT6Q6aD-ZOTNHmmuJUe87FV1w=mo', 'content': 'Nice', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2023, 3, 26, 18, 2, 55), 'replyContent': 'Thank you for your support.', 'repliedAt': datetime.datetime(2023, 3, 27, 2, 25, 23), 'appVersion': None}",2023-03-26 18:02:55,Nice,5,Dimtsalem Shimelis,0,kids-math-games
"{'reviewId': '063cf712-6649-48c0-ac20-f59416e9c144', 'userName': 'Umazua Tarsoo', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocKSVfFUgAXnEXiyxW3ANZEhfu8MrL-QmC5HrLIUk8bw-Odebw=mo', 'content': 'Fine', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2023, 4, 30, 14, 10, 53), 'replyContent': 'Thank you for your support', 'repliedAt': datetime.datetime(2023, 5, 1, 3, 32, 29), 'appVersion': None}",2023-04-30 14:10:53,Fine,5,Umazua Tarsoo,0,kids-math-games
"{'reviewId': '915d3cce-a126-43b7-b88b-8cd60f4011dd', 'userName': 'Lihle Stishi', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJjSLRzCGw99rVMaff2af5pxlCinlEH61_UbJhwb7OC4zDVsQ=mo', 'content': 'excellent', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2023, 6, 9, 20, 24, 26), 'replyContent': 'Thank you very much for your 5-star review!!!', 'repliedAt': datetime.datetime(2023, 6, 12, 5, 9, 42), 'appVersion': None}",2023-06-09 20:24:26,excellent,5,Lihle Stishi,0,kids-math-games
"{'reviewId': 'dca112e5-0b24-47ed-8005-02eabbe63f56', 'userName': 'Asumda Godwin', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjUZIYtI7hmA4zPEahfQgqkAKGYvGMHEKp1SgqlLFRVoY9u6P5w', 'content': 'Excellent', 'score': 5, 'thumbsUpCount': 1, 'reviewCreatedVersion': None, 'at': datetime.datetime(2023, 5, 18, 15, 23), 'replyContent': 'Thank you very much for your 5-star review!!!', 'repliedAt': datetime.datetime(2023, 5, 19, 0, 46), 'appVersion': None}",2023-05-18 15:23:00,Excellent,5,Asumda Godwin,0,kids-math-games
"{'reviewId': '9d166070-f6ff-4f6a-b731-ebf9962511fc', 'userName': 'Homaira Khan', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocImeij_IM-WS8m_D-QKHG42ByCBpYhp7YwPO2A2ee-pB3PJ=mo', 'content': 'Fine', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 11, 30, 13, 19, 43), 'replyContent': 'Thank you for your support.', 'repliedAt': datetime.datetime(2022, 12, 9, 1, 39, 42), 'appVersion': None}",2022-11-30 13:19:43,Fine,5,Homaira Khan,0,kids-math-games
"{'reviewId': '02a2a74b-5e54-464e-8e95-de15a86bd185', 'userName': 'Hsu Pan', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocK6TWhJl39ZeC_M3mqslnwZ2BpN_PMVQNFbFrC3fsYhWj1d=mo', 'content': 'Good', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 8, 27, 10, 29, 4), 'replyContent': 'Thank you very much for your 5-star review!!!', 'repliedAt': datetime.datetime(2022, 8, 30, 1, 34, 41), 'appVersion': None}",2022-08-27 10:29:04,Good,5,Hsu Pan,0,kids-math-games
"{'reviewId': 'ce99bfa3-e2a1-4165-93ad-ef9b29196088', 'userName': 'Ammu Ammu', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocIrLHHNvZ7OkxDN995G72nhNrObxU41S5omzrlxPQ57c_t2DQ=mo', 'content': 'Good', 'score': 5, 'thumbsUpCount': 1, 'reviewCreatedVersion': None, 'at': datetime.datetime(2021, 8, 18, 21, 4, 36), 'replyContent': 'Thank you very much for your 5-star review!!!', 'repliedAt': datetime.datetime(2021, 8, 19, 5, 38, 4), 'appVersion': None}",2021-08-18 21:04:36,Good,5,Ammu Ammu,0,kids-math-games
"{'reviewId': 'f1793ace-6fdc-459c-8732-91f141c19d0e', 'userName': 'movie tech music buzz', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjWn4vkISsGTcjyEa-1_oWeYZr67PA50rWQA-QipCwUXfoPeNoF80A', 'content': 'Good', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 1, 6, 5, 33, 33), 'replyContent': 'Thank you very much for your 5-star review!!!', 'repliedAt': datetime.datetime(2022, 1, 7, 5, 4, 51), 'appVersion': None}",2022-01-06 05:33:33,Good,5,movie tech music buzz,0,kids-math-games
"{'reviewId': 'a685933b-0982-4088-be73-34b8e418a3bb', 'userName': 'tito onyo', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjWupAmHJO73jlRpK6tqW8gF-nkC5DocJebU2gfDuOkUx5i5o7g', 'content': 'Matototo ka dito sa larung ito', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 3, 23, 5, 17, 37), 'replyContent': 'Thank you for your review. Enjoy playing & keep learning :)', 'repliedAt': datetime.datetime(2022, 3, 24, 12, 4, 32), 'appVersion': None}",2022-03-23 05:17:37,Matototo ka dito sa larung ito,5,tito onyo,0,kids-math-games
"{'reviewId': 'a8d12c91-1250-4460-899b-61729bf25d65', 'userName': 'Sandya Sandya', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocLFlkcDfdiC_w9Rm9_gdJwLIefNVh6dqOphs3EQ7ruoJDSWyw=mo', 'content': 'Bad game', 'score': 1, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 6, 8, 23, 12, 27), 'replyContent': ""😱😭❓ 1 star is really bad, let us know what you didn't like."", 'repliedAt': datetime.datetime(2022, 6, 9, 1, 37, 29), 'appVersion': None}",2022-06-08 23:12:27,Bad game,1,Sandya Sandya,0,kids-math-games
"{'reviewId': 'eaa6ea79-1e97-4c94-b54d-4c688f60f360', 'userName': 'Shaylyn Eddy', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjUO-vSvkLw9TTpm5LFsL7sy6Hg59pe9ydiQJzx3BhC6-OradW0', 'content': 'Not impressed', 'score': 1, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2023, 9, 2, 7, 15, 56), 'replyContent': '😔 Why 1 star? 1 star for a free app with no ads, no purchases, a game that we made for kids? Let us know what we can improve. 🙏 We have worked so hard to create an awesome game for kids. Every review matters.\n', 'repliedAt': datetime.datetime(2023, 9, 22, 0, 0, 15), 'appVersion': None}",2023-09-02 07:15:56,Not impressed,1,Shaylyn Eddy,0,kids-math-games
"{'reviewId': '2b3f4b60-c563-43ef-b105-df7f6775522d', 'userName': 'Sanjay Mohanta', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocKyuoXDwC5pEHh9rhvGy39BNAVlo5M_OX3C3uThnzCHWFRlhA=mo', 'content': 'Rickety moment', 'score': 4, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 8, 31, 8, 13, 38), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2022-08-31 08:13:38,Rickety moment,4,Sanjay Mohanta,0,kids-math-games
"{'reviewId': '5396a48a-ff0b-4f2e-a8d9-41f1a0a37cfa', 'userName': 'Stellah Mitch', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocIBW0iEsVFlxKb-ta7B8KZ-bMBV5NddI1Y5of6RCD-MWE1iTw=mo', 'content': 'Boring.', 'score': 5, 'thumbsUpCount': 1, 'reviewCreatedVersion': None, 'at': datetime.datetime(2023, 10, 5, 10, 44, 4), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2023-10-05 10:44:04,Boring.,5,Stellah Mitch,0,kids-math-games
"{'reviewId': '73402369-450a-4e37-aa87-2fd510cc7fdb', 'userName': 'Munira Khan', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocKiCVKkZ8CdCtZZRs9aiqxqr_KFNHcMluo3g6v90mfl7zkd-Q=mo', 'content': ""Can't download"", 'score': 1, 'thumbsUpCount': 7, 'reviewCreatedVersion': None, 'at': datetime.datetime(2021, 11, 29, 22, 20, 27), 'replyContent': ""We're sorry to hear that you're having this problem! First, make sure you have a strong internet connection. Check your date and time settings. Clear the cache & data of the Play Store. If you still can’t download, restart your device. Please encourage us with a higher rating if this fixes the issue :) 🙏"", 'repliedAt': datetime.datetime(2021, 11, 30, 5, 47, 40), 'appVersion': None}",2021-11-29 22:20:27,Can't download,1,Munira Khan,0,kids-math-games
"{'reviewId': '1ff6a88b-7c8d-4a66-9d8d-1cf2ac0eba9f', 'userName': 'elisha Castillo', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocL_PEh_CLTx6cRO85zFUzduRU4bS0_Yrh_4YrWIT7jqVfhtVg=mo', 'content': 'Ang andazwuwksvverry much', 'score': 4, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 12, 8, 3, 20, 38), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2022-12-08 03:20:38,Ang andazwuwksvverry much,4,elisha Castillo,0,kids-math-games
"{'reviewId': '37379c1f-bfc2-4ae7-8165-0efce17bd6cf', 'userName': 'Priya Joyson', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocLEWnXlhv5iZKkHZ7_Y3xGRde7LndwnPVdkEvo-O-4TC4X6xw=mo', 'content': 'Doc cg', 'score': 4, 'thumbsUpCount': 3, 'reviewCreatedVersion': None, 'at': datetime.datetime(2021, 12, 20, 22, 22, 49), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2021-12-20 22:22:49,Doc cg,4,Priya Joyson,0,kids-math-games
"{'reviewId': 'fed37392-f0af-4cee-811f-561baee4ca63', 'userName': 'Siva Ranjini.M', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocLkBhIh2oXIc_p4EQwX4w0X47jRAokSPfI2di1X1fzozhMblQ=mo', 'content': 's.bhashvant h', 'score': 4, 'thumbsUpCount': 1, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 10, 28, 4, 35, 55), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2022-10-28 04:35:55,s.bhashvant h,4,Siva Ranjini.M,0,kids-math-games
"{'reviewId': 'ad44bb09-ea6a-43f3-9188-8f3b21f325de', 'userName': 'Temitope Bolaji', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocIbvw5d06kKVt--0eMsQ_mZ5OtOVBi04ZlN42sOAUexQ9NPsA=mo', 'content': 'Kids math', 'score': 1, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2023, 5, 19, 12, 20, 34), 'replyContent': '😔😔😔😭😭😭 why one star review?', 'repliedAt': datetime.datetime(2023, 5, 25, 0, 25, 23), 'appVersion': None}",2023-05-19 12:20:34,Kids math,1,Temitope Bolaji,0,kids-math-games
"{'reviewId': '6d41ca02-e618-40a9-a03a-0aea1912615a', 'userName': 'melcy limbang', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocIWlI_RicZS3aRGLCohIl9NsHYNIjIQdwyFn4RnMDQNwaXvuw=mo', 'content': 'so biotee pul pormai Kids', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 10, 17, 17, 14, 3), 'replyContent': 'Thank you. We are happy to know you like it. Please do check out our other games.', 'repliedAt': datetime.datetime(2022, 11, 4, 5, 45, 12), 'appVersion': None}",2022-10-17 17:14:03,so biotee pul pormai Kids,5,melcy limbang,0,kids-math-games
"{'reviewId': '985b7980-6064-4e33-aca4-27fb76619898', 'userName': 'nandi taxi', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjWZjWIk0gLP23IrBWQLz1-O6j3fTKp3mkW7rG9flm_4IB6C8hE8', 'content': 'Math:Math Ga.', 'score': 5, 'thumbsUpCount': 1, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 1, 18, 22, 43, 26), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2022-01-18 22:43:26,Math:Math Ga.,5,nandi taxi,0,kids-math-games
"{'reviewId': '415feb8a-7ddd-439d-8f10-559e8b8cf566', 'userName': 'Sandhya Gani', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJSFOCplmPaUdChT9cQjELKeD_vtynVucVfFil7vGqTTRtinw=mo', 'content': 'PRATHLIK. G', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 1, 27, 9, 22, 8), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2022-01-27 09:22:08,PRATHLIK. G,5,Sandhya Gani,0,kids-math-games
"{'reviewId': '5fd79bf2-7f6e-4427-8fd8-79faf3b9769f', 'userName': 'Manoj Kumar', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocL8Uv8Bm3sDHnwwFp01wU2v_mlWyqXNlKxhF7GLqIJVTV5rXQ=mo', 'content': 'Star', 'score': 1, 'thumbsUpCount': 5, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 1, 7, 19, 49, 49), 'replyContent': '😭 why one star?', 'repliedAt': datetime.datetime(2022, 1, 7, 23, 37, 17), 'appVersion': None}",2022-01-07 19:49:49,Star,1,Manoj Kumar,0,kids-math-games
"{'reviewId': '3374a136-5192-4bbb-a041-f177ab2f3fdc', 'userName': 'Beverly Musimbira', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocKB9rIZ-1A5fYlaIe3LesPjy4BVBfKkHm3OSBWPHRUzCvCwcw=mo', 'content': 'Maths', 'score': 1, 'thumbsUpCount': 1, 'reviewCreatedVersion': None, 'at': datetime.datetime(2023, 9, 20, 2, 1, 8), 'replyContent': '😱😭 why 1 star?', 'repliedAt': datetime.datetime(2023, 9, 22, 0, 6, 38), 'appVersion': None}",2023-09-20 02:01:08,Maths,1,Beverly Musimbira,0,kids-math-games
"{'reviewId': 'b90adbe6-698e-4b42-9621-d72c6efd173f', 'userName': 'teraza birahun', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocIFmZcx7AKitr2DshwcsNwkrG-Avl30roKGBecYCo66DlK_aQ=mo', 'content': 'MOMMY', 'score': 3, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2024, 4, 6, 5, 13, 4), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2024-04-06 05:13:04,MOMMY,3,teraza birahun,0,kids-math-games
"{'reviewId': '897e89e9-6d04-4cc2-8425-62c3b439ce44', 'userName': 'Mapanza Janet', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocI9FHAz6NAaAzc2-0uq7FNuPo8TnLv9IGEZYAOZfA7cHnNsdQ=mo', 'content': 'Thanks giving', 'score': 2, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 5, 15, 2, 41, 34), 'replyContent': 'Why 2 🌟? 😭😭😭, If you like app then I hope you will increase rating?', 'repliedAt': datetime.datetime(2022, 5, 16, 3, 0), 'appVersion': None}",2022-05-15 02:41:34,Thanks giving,2,Mapanza Janet,0,kids-math-games
"{'reviewId': '35465026-2238-447a-bf1e-d0f8a2f1c713', 'userName': 'Bindu Devi', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocIlkfc9ITd2OdiE2vT6MdxdS6fghT16R7OHZveeMxhW2P24BA=mo', 'content': 'YLove', 'score': 2, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 2, 5, 22, 35, 18), 'replyContent': 'Why 2 🌟? 😭😭😭, If you like app then I hope you will increase rating?\n', 'repliedAt': datetime.datetime(2022, 2, 10, 2, 2, 40), 'appVersion': None}",2022-02-05 22:35:18,YLove,2,Bindu Devi,0,kids-math-games
"{'reviewId': '7b01eeaa-cc5d-4921-b73b-08e4f9607689', 'userName': 'Aleah Codino', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjW2APQNTnS-XXG-ANL2tLiX4Wd0_X5cMkL9GBAoJEJKcZfEhQM', 'content': '😍😍😍😍😘😘😘😘❤️❤️❤️❤️❤️💗💗💗💗', 'score': 5, 'thumbsUpCount': 7, 'reviewCreatedVersion': None, 'at': datetime.datetime(2021, 9, 26, 0, 17, 20), 'replyContent': 'Thank you for the support 🤩🤩🤩🤩🤩👍❤️♥️❤️♥️♥️🙏💜', 'repliedAt': datetime.datetime(2021, 9, 27, 6, 24, 1), 'appVersion': None}",2021-09-26 00:17:20,😍😍😍😍😘😘😘😘❤️❤️❤️❤️❤️💗💗💗💗,5,Aleah Codino,0,kids-math-games
"{'reviewId': '37598c96-e262-4faf-8572-31a383d0362d', 'userName': 'Umhamed Umhamza', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocI3nUenkOVcuGDSeg-xttf1YRKgU-V2uflShC5FxiB2RwxXrA=mo', 'content': 'الذي بعد مفيد', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2024, 7, 16, 4, 13, 10), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2024-07-16 04:13:10,الذي بعد مفيد,5,Umhamed Umhamza,0,kids-math-games
"{'reviewId': 'bedc4909-4c47-4b0a-a098-1c1cc103043b', 'userName': 'Umeshika Umeshika', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocK7ayXUdNhUHa_SS-00E4b5Csi4Q9NnzlK-DjyyWk50GDOKng=mo', 'content': 'ලස්සනයි ගණන් කරන්න', 'score': 5, 'thumbsUpCount': 1, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 1, 23, 4, 3, 54), 'replyContent': 'Thank you very much. Keep using our app :)', 'repliedAt': datetime.datetime(2022, 1, 25, 0, 22, 57), 'appVersion': None}",2022-01-23 04:03:54,ලස්සනයි ගණන් කරන්න,5,Umeshika Umeshika,0,kids-math-games
"{'reviewId': '0d13cec7-a20b-4964-a32d-77ac9c239618', 'userName': 'Sunil Kumar', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjXbjUP3OTKpnlnIG4d7_o_-LIvOgiio9vdRILrW1ityzE5xqnzr', 'content': 'J Lavi Kuntal', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 1, 19, 7, 37, 53), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2022-01-19 07:37:53,J Lavi Kuntal,5,Sunil Kumar,0,kids-math-games
"{'reviewId': '73d33d4d-49d2-4176-b5f4-aa3c521a8842', 'userName': 'Vitthal Raymal', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjWGeBVW2Gei2717tZgyLEzABn5NtWy5cKTuus9ZKGJT4gw2pHU', 'content': 'Shubhangi vitthal raymal', 'score': 5, 'thumbsUpCount': 1, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 1, 1, 22, 22), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2022-01-01 22:22:00,Shubhangi vitthal raymal,5,Vitthal Raymal,0,kids-math-games
"{'reviewId': '5be29157-f8c4-481b-abe0-30a53e360aad', 'userName': 'Ganesh Dhote', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJGQnttiGiutkbMZDrPVd4qkAVB4-mRWYJ_KD2R6IryXonFJQ=mo', 'content': 'GANESH DHOTE BETUL', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 3, 30, 1, 1, 35), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2022-03-30 01:01:35,GANESH DHOTE BETUL,5,Ganesh Dhote,0,kids-math-games
"{'reviewId': 'b76f431a-4a5a-441d-b1ce-23b1bf8278be', 'userName': 'Tharun.e 3192', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjXNpP26kYjHG7kbI54Eh5wo2dRzVWZ_m34nJrCrUT_nZcuVzFZI', 'content': 'Kids 👌👌👍👍', 'score': 5, 'thumbsUpCount': 3, 'reviewCreatedVersion': None, 'at': datetime.datetime(2021, 8, 12, 1, 25, 6), 'replyContent': 'Thank you very much for your 5-star review!!!', 'repliedAt': datetime.datetime(2021, 8, 13, 4, 58, 27), 'appVersion': None}",2021-08-12 01:25:06,Kids 👌👌👍👍,5,Tharun.e 3192,0,kids-math-games
"{'reviewId': '40328493-6d9c-413f-aef2-94e9196a6681', 'userName': 'Bandula Priyadarshana', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJWoODBj0UMzjOWIkN_Wgc0_udIVpSNIKZwpAibUC-iEIjAkA=mo', 'content': 'ලස්සන කවි සිතුවිල්ලක්', 'score': 5, 'thumbsUpCount': 1, 'reviewCreatedVersion': None, 'at': datetime.datetime(2021, 12, 8, 19, 22, 1), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2021-12-08 19:22:01,ලස්සන කවි සිතුවිල්ලක්,5,Bandula Priyadarshana,0,kids-math-games
"{'reviewId': '291f4dd8-a1ce-4412-8d0b-0f7ee89c15aa', 'userName': 'Zuleka Ahmed', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJeGqtE5mdn8ge6-ReVFDFSf4FqYfKMGa_uu7indQvmGBGF4Q=mo', 'content': 'Kids', 'score': 5, 'thumbsUpCount': 1, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 4, 5, 3, 28, 45), 'replyContent': 'Zuleka, thank you very much for your 5-star review!!!', 'repliedAt': datetime.datetime(2022, 4, 6, 5, 47, 59), 'appVersion': None}",2022-04-05 03:28:45,Kids,5,Zuleka Ahmed,0,kids-math-games
"{'reviewId': '7eca629a-a162-4f24-9b08-b79f101184be', 'userName': 'Khandu Kambale', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjXtxOa-IlSzg-NMi6AiTBSq4f5Cv-XG6AgzL3GY1OBGVfFoaDnV', 'content': 'चित्र डावलोडकरागेम', 'score': 5, 'thumbsUpCount': 1, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 3, 31, 10, 2, 41), 'replyContent': 'Thanks for the 5 star rating.', 'repliedAt': datetime.datetime(2022, 4, 1, 2, 40, 51), 'appVersion': None}",2022-03-31 10:02:41,चित्र डावलोडकरागेम,5,Khandu Kambale,0,kids-math-games
"{'reviewId': 'cbd7e765-c071-4bf9-8289-2e5be2bc2fd7', 'userName': 'macaambac joylyn', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJpq-kV2L9ZHvw36f7NYujh1O2F78S7y3q4iko9rVRdO-faUg=mo', 'content': '😁', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2024, 7, 20, 20, 57, 36), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2024-07-20 20:57:36,😁,5,macaambac joylyn,0,kids-math-games
"{'reviewId': 'b7d0cc91-76a7-4f51-b76a-04af358e535b', 'userName': 'amrendra Singh', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocKQimeFqzuS1KAm19dlC-5VzUjZskadN0BSIau6armXMo_qcw=mo', 'content': '😊😊😊', 'score': 5, 'thumbsUpCount': 2, 'reviewCreatedVersion': None, 'at': datetime.datetime(2021, 8, 30, 1, 9, 46), 'replyContent': 'Thank you for 5 ⭐', 'repliedAt': datetime.datetime(2021, 8, 31, 3, 36, 49), 'appVersion': None}",2021-08-30 01:09:46,😊😊😊,5,amrendra Singh,0,kids-math-games
"{'reviewId': 'f6754dee-c13e-47c5-bb87-c9625d32582f', 'userName': 'Marife Mabini', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocI4PFR4zPeVb4iT4vO7Verl3Z8VZuHpWM1rKXYInwf9KzqTCw=mo', 'content': 'Wow', 'score': 5, 'thumbsUpCount': 1, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 2, 24, 18, 56, 18), 'replyContent': 'Thank you very much for your 5-star review!!!', 'repliedAt': datetime.datetime(2022, 2, 28, 2, 26, 39), 'appVersion': None}",2022-02-24 18:56:18,Wow,5,Marife Mabini,0,kids-math-games
"{'reviewId': '79949495-8a61-4f5a-bd2a-0d34ee8ecbd8', 'userName': 'Angie Molina', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJJRLRhreRW9AHIN-QfNY-tYwwt8pGrpruZEHPozwe0EW3z2A=mo', 'content': 'Angiemolioina', 'score': 5, 'thumbsUpCount': 3, 'reviewCreatedVersion': None, 'at': datetime.datetime(2021, 7, 29, 12, 7, 28), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2021-07-29 12:07:28,Angiemolioina,5,Angie Molina,0,kids-math-games
