,developerResponse,date,review,score,userName
502,"{'reviewId': '4b4a6efc-71bc-403c-8923-f715f29a62ef', 'userName': 'A Google user', 'userImage': 'https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g', 'content': 'No one can dislike the app idea. This is a loveable app with good features.', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2019, 11, 26, 13, 2, 48), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2019-11-26 13:02:48,No one can dislike the app idea. This is a loveable app with good features.,5,A Google user
503,"{'reviewId': 'b7ffc5e6-375c-4564-923d-f485c8de8216', 'userName': 'A Google user', 'userImage': 'https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g', 'content': 'Much thanks, great job. It is the best preschool application ever.', 'score': 5, 'thumbsUpCount': 1, 'reviewCreatedVersion': None, 'at': datetime.datetime(2020, 2, 5, 6, 35, 8), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2020-02-05 06:35:08,"Much thanks, great job. It is the best preschool application ever.",5,A Google user
504,"{'reviewId': 'f48fcc15-edb1-4a4d-a3f3-ea736f828324', 'userName': 'Jane Derek', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocIRkkfoh1x3BcO5tueOci_CA6te3u0if-LcfWFb6HJUnxpp_g=mo', 'content': 'This is the best app with games for toddlers and kids . My niece loves to play games in this app.', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2020, 5, 11, 1, 6, 15), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2020-05-11 01:06:15,This is the best app with games for toddlers and kids . My niece loves to play games in this app.,5,Jane Derek
505,"{'reviewId': '87879fe1-1d06-4fcf-bf68-9fb1dd6e5be0', 'userName': 'A Google user', 'userImage': 'https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g', 'content': ""Horrible customer service and subscription rope-a-dope. There's a special place in n Avernus for these people."", 'score': 1, 'thumbsUpCount': 5, 'reviewCreatedVersion': None, 'at': datetime.datetime(2019, 6, 19, 12, 18, 16), 'replyContent': ""Hello, we're sorry to hear this, our customer support is usually considered as very helpful. How can we help?"", 'repliedAt': datetime.datetime(2019, 6, 20, 0, 36, 53), 'appVersion': None}",2019-06-19 12:18:16,Horrible customer service and subscription rope-a-dope. There's a special place in n Avernus for these people.,1,A Google user
506,"{'reviewId': '1906f1a9-3ae4-4991-ae15-3f9069d87bff', 'userName': 'A Google user', 'userImage': 'https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g', 'content': 'What an application! This is the perfect app. It is one of the best learning apps.', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2019, 11, 29, 5, 14), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2019-11-29 05:14:00,What an application! This is the perfect app. It is one of the best learning apps.,5,A Google user
507,"{'reviewId': '0bd1b79e-e999-4fc4-ae60-08bff9ad64b2', 'userName': '호날두 메시', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocKoeg3q59EAGKyMCkrkuPfPdDRipadfrymlil2yBKTzTfQv2A=mo', 'content': 'My daughter loves all the games in this app. They are very well made and I am very happy I purchased this.', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2020, 5, 1, 6, 10, 32), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2020-05-01 06:10:32,My daughter loves all the games in this app. They are very well made and I am very happy I purchased this.,5,호날두 메시
508,"{'reviewId': 'b4ed88c7-3100-4d40-a30f-23f9e38db7ed', 'userName': 'A Google user', 'userImage': 'https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g', 'content': 'Outstanding amongst other virtual Preschools I have watched. Great one.', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2020, 2, 26, 10, 57, 15), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2020-02-26 10:57:15,Outstanding amongst other virtual Preschools I have watched. Great one.,5,A Google user
509,"{'reviewId': 'fe5746af-7bf9-4987-947a-b272e34ecccc', 'userName': 'A Google user', 'userImage': 'https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g', 'content': 'A preschool in our pocket is like a dream come true for any parent like me. I am very glad to have this app.', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2019, 11, 8, 9, 29, 50), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2019-11-08 09:29:50,A preschool in our pocket is like a dream come true for any parent like me. I am very glad to have this app.,5,A Google user
510,"{'reviewId': 'ae63252a-1e37-407b-b7f6-d0c555fa9bb5', 'userName': 'A Google user', 'userImage': 'https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g', 'content': 'Numerous benefits associated with it makes it worth considering. A great application.', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2019, 11, 29, 5, 44, 45), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2019-11-29 05:44:45,Numerous benefits associated with it makes it worth considering. A great application.,5,A Google user
511,"{'reviewId': '26cc6e75-ad2a-4e17-9c20-7b78b1155a62', 'userName': 'Linda Martey', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocLP1DeatHCzBD7FDXsIQjsZNCLrwN5VcYdSWFwJ-1u07yLglw=mo', 'content': ""After installing the app, and with the year of birth, it's still not opening."", 'score': 1, 'thumbsUpCount': 1, 'reviewCreatedVersion': None, 'at': datetime.datetime(2020, 6, 10, 14, 44, 43), 'replyContent': ""Hello, the date of birth that you have to enter is yours (adults) and not the one to your child. If this doesn't work, please contact us to support@edokiacademy.com, we will help you get access to the content."", 'repliedAt': datetime.datetime(2020, 6, 11, 4, 32, 40), 'appVersion': None}",2020-06-10 14:44:43,"After installing the app, and with the year of birth, it's still not opening.",1,Linda Martey
512,"{'reviewId': 'bbc75b75-3267-4ed1-b6f6-734978507250', 'userName': 'Eric Long', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocLDoxjHJTMu6Ocmas_XOR7j8jbHrSZn4ZB_EzhCDo_oYSOMIw=mo', 'content': 'My daughter loves all the games in this app. They are very well made and I am very happy I purchased this.', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2020, 6, 5, 3, 4, 44), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2020-06-05 03:04:44,My daughter loves all the games in this app. They are very well made and I am very happy I purchased this.,5,Eric Long
513,"{'reviewId': '2a77acee-3483-4b4d-8d61-cda1166a62c1', 'userName': 'A Google user', 'userImage': 'https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g', 'content': 'My kids have lots of fun with this app. Made easy for their understanding.', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2019, 11, 5, 8, 41, 49), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2019-11-05 08:41:49,My kids have lots of fun with this app. Made easy for their understanding.,5,A Google user
514,"{'reviewId': '10b9ecd1-3e74-4f2a-aed0-afa972be5de8', 'userName': 'Lungile Tshabalala', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjVg_3QS1asS1HMSH_k90-Xhm4iWjck1ZJJsx7brOCdJF1gkwsppAw', 'content': 'App malfunctions and causes the phone to restart instead of opening the app', 'score': 1, 'thumbsUpCount': 6, 'reviewCreatedVersion': '4.9.1', 'at': datetime.datetime(2023, 4, 24, 12, 18, 41), 'replyContent': ""Hello, we're sorry to hear that, it is definitely not normal. Can you please contact our support team on support@edokiacademy.com?"", 'repliedAt': datetime.datetime(2023, 4, 25, 1, 27, 43), 'appVersion': '4.9.1'}",2023-04-24 12:18:41,App malfunctions and causes the phone to restart instead of opening the app,1,Lungile Tshabalala
515,"{'reviewId': 'f9e66d91-560c-4c75-bfbc-006c20e50af3', 'userName': 'A Google user', 'userImage': 'https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g', 'content': ""Great app - tried to subscribe and won't let my payment go through. It just freezes."", 'score': 4, 'thumbsUpCount': 23, 'reviewCreatedVersion': '3.1', 'at': datetime.datetime(2020, 3, 26, 4, 17, 19), 'replyContent': None, 'repliedAt': None, 'appVersion': '3.1'}",2020-03-26 04:17:19,Great app - tried to subscribe and won't let my payment go through. It just freezes.,4,A Google user
516,"{'reviewId': 'da17a59b-b81e-4c4e-af24-82376323b3b2', 'userName': 'Lucy Terrance', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocKTVqW3BI6oyCFX2qY-dKMRGjaQk3tBCvEGsm5x7-7a3NeOAw=mo', 'content': 'Best app for toddler and kids, love the games! My favorite app ever.', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2020, 5, 13, 22, 49, 9), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2020-05-13 22:49:09,"Best app for toddler and kids, love the games! My favorite app ever.",5,Lucy Terrance
517,"{'reviewId': '0d52f10f-b1ba-4623-b524-b4fa99480eb6', 'userName': 'A Google user', 'userImage': 'https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g', 'content': 'My boy is having fun with Montessori app, he is enjoying the preschool games.', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2020, 1, 8, 6, 34, 23), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2020-01-08 06:34:23,"My boy is having fun with Montessori app, he is enjoying the preschool games.",5,A Google user
518,"{'reviewId': '6fc29564-aee8-4141-be2d-d0f26e27e6a3', 'userName': 'Sebastian Jarmula', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjWI5eaIpzGykQalBwXqV4RYxK-yxUwRJ97INy-GT4x5dlRURT8', 'content': 'Expensive subscription but worth every penny. Give it a go!', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '3.6.1', 'at': datetime.datetime(2021, 1, 13, 10, 37, 16), 'replyContent': None, 'repliedAt': None, 'appVersion': '3.6.1'}",2021-01-13 10:37:16,Expensive subscription but worth every penny. Give it a go!,5,Sebastian Jarmula
519,"{'reviewId': '08433bd0-27ba-428a-9924-f9534fbd16dc', 'userName': 'A Google user', 'userImage': 'https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g', 'content': ""I can't be happier than this. My small boy is enjoying the preschool experience. Greateful to the team of designers."", 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2019, 12, 14, 19, 24, 3), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2019-12-14 19:24:03,I can't be happier than this. My small boy is enjoying the preschool experience. Greateful to the team of designers.,5,A Google user
520,"{'reviewId': '9d6e2d07-3823-4939-b9a7-6a1fb9e06b50', 'userName': 'A Google user', 'userImage': 'https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g', 'content': 'It is an irresistible and an irreplaceable app. I just love it.', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2019, 12, 3, 0, 3, 36), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2019-12-03 00:03:36,It is an irresistible and an irreplaceable app. I just love it.,5,A Google user
521,"{'reviewId': '26bf7828-e741-4eff-a6ab-944560529ed8', 'userName': 'Carmen Charlie', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocLZ-K9npbfVm4Y7KLk-6ytKgT7IUpn9N0Ao_ScfxyAusmscJg=mo', 'content': 'Perfect games for the grandchildren to,play and learn.', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2020, 5, 17, 22, 32, 21), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2020-05-17 22:32:21,"Perfect games for the grandchildren to,play and learn.",5,Carmen Charlie
522,"{'reviewId': '76ec5392-5f14-4ade-8fc1-02265b8d6101', 'userName': 'A Google user', 'userImage': 'https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g', 'content': 'Nice design and easy to use. Kids go crazy about it. Nice one.', 'score': 5, 'thumbsUpCount': 1, 'reviewCreatedVersion': None, 'at': datetime.datetime(2019, 12, 26, 8, 18, 10), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2019-12-26 08:18:10,Nice design and easy to use. Kids go crazy about it. Nice one.,5,A Google user
523,"{'reviewId': 'e3229cf1-52f2-4aec-8a08-032ee7f57298', 'userName': 'Harold Russell', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJv8oiFFo6RJSp1Sn7FZoKmCSyxV1hWJP5H0YahUSoIuzflQg=mo', 'content': 'Love this app! My two and a half grandson already know so much. Preschools probably want him in kindergarten already....lol', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2020, 6, 6, 0, 3, 52), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2020-06-06 00:03:52,Love this app! My two and a half grandson already know so much. Preschools probably want him in kindergarten already....lol,5,Harold Russell
524,"{'reviewId': '6565e348-60ee-4056-8f4a-502012aac046', 'userName': 'Alexis Adam', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocJXRxiIQy_gR-kN9vxZcbpjipjPHnRc8nuQJVJIEynIRaYCyw=mo', 'content': 'We love this app. The kids are always wanting to play it. Lots of options.', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2020, 6, 9, 2, 46, 30), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2020-06-09 02:46:30,We love this app. The kids are always wanting to play it. Lots of options.,5,Alexis Adam
525,"{'reviewId': '65e68850-69e9-44c6-8e79-009037d9d4d0', 'userName': 'Tammy Tommy', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocI53nLYkNindaGOkR8NW7Y2uKETO8w8_bhFIAGlh35M3866nw=mo', 'content': 'This app keeps my 2 year old busy and happy on long drives!!', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2020, 5, 16, 0, 9, 8), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2020-05-16 00:09:08,This app keeps my 2 year old busy and happy on long drives!!,5,Tammy Tommy
526,"{'reviewId': 'ead0f213-400f-47ca-b4c0-4c5ce922acff', 'userName': 'Holly Ivan', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocK7G5Ft7sSgCWhDSfW_7ICPok6r_o1ovn6nu2ivKJ4BjYJcGQ=mo', 'content': 'We love this app. The kids are always wanting to play it. Lots of options.', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2020, 5, 13, 3, 13, 55), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2020-05-13 03:13:55,We love this app. The kids are always wanting to play it. Lots of options.,5,Holly Ivan
527,"{'reviewId': '0a46e7b8-93ef-4020-8182-3bdcc3f6ff59', 'userName': 'Robert N', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocL0JNVIDtXkMWiU8bw2geMOpoHNkZ_01d_HazGLXG6ltwGu-g=mo', 'content': 'Very good and educational app for kids.Great way to learn, by playing, my son love to play it. Very good and educational app for kids.Great way to learn, by playing, my son love to play it.', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2020, 5, 11, 1, 46, 15), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2020-05-11 01:46:15,"Very good and educational app for kids.Great way to learn, by playing, my son love to play it. Very good and educational app for kids.Great way to learn, by playing, my son love to play it.",5,Robert N
528,"{'reviewId': '4540fcd1-98a1-4eff-9c47-ba6e6b98302e', 'userName': 'A Google user', 'userImage': 'https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g', 'content': 'Gives best preschool experience at home. For me, this is the best innovation I have ever seen.', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2019, 12, 24, 3, 47), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2019-12-24 03:47:00,"Gives best preschool experience at home. For me, this is the best innovation I have ever seen.",5,A Google user
529,"{'reviewId': '979574d2-ad61-4fc3-8479-e32560d0f3c6', 'userName': 'Fern Tyrone', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocIfNZqoG4Vf6fMj2KLaf0wFXMW7mLrydQjq6dtqIycSO-Eocw=mo', 'content': 'My kids are loving the app. I just wish more levels were free!', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2020, 5, 15, 3, 35, 28), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2020-05-15 03:35:28,My kids are loving the app. I just wish more levels were free!,5,Fern Tyrone
530,"{'reviewId': 'a6178c91-c2c3-4c8a-a8fd-3ee618ab75d8', 'userName': 'Lori Warren', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocKrUdG6MebKCdWUs3hbka-ekBoHoQsm8_8JMLBXW1M5XjkhbQ=mo', 'content': 'My 4 and 2 year old love it! Will have to buy the full app', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2020, 5, 16, 1, 58, 46), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2020-05-16 01:58:46,My 4 and 2 year old love it! Will have to buy the full app,5,Lori Warren
531,"{'reviewId': '9ad256c0-fabb-4433-8f71-24b193731bed', 'userName': 'Gertrude Kent', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocIqOq51wrok05wkexnj7adeoFYgDyHfISllJ5IiyHjgY-kASg=mo', 'content': 'My son loves to play this app! He is entertained for quite some time.', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2020, 5, 13, 22, 45, 35), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2020-05-13 22:45:35,My son loves to play this app! He is entertained for quite some time.,5,Gertrude Kent
